filepath,emotion,sentiment,transcription,true_sentiment,pred_sentiment
Tess/YAF_pleasant_surprised/YAF_dab_ps.wav,surprise,neutral,say the word dab,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_date_ps.wav,surprise,neutral,say the word date,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_dead_ps.wav,surprise,neutral,say the word dead,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_death_ps.wav,surprise,neutral,say the word death,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_deep_ps.wav,surprise,neutral,say the word deep,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_dime_ps.wav,surprise,neutral,say the word dime,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_dip_ps.wav,surprise,neutral,say the word dip,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_ditch_ps.wav,surprise,neutral,say the word ditch,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_dodge_ps.wav,surprise,neutral,say the word dodge,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_dog_ps.wav,surprise,neutral,say the word dog,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_doll_ps.wav,surprise,neutral,say the word doll,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_door_ps.wav,surprise,neutral,say the word door,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_fail_ps.wav,surprise,neutral,say the word fail,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_fall_ps.wav,surprise,neutral,say the word ball,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_far_ps.wav,surprise,neutral,say the word far,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_fat_ps.wav,surprise,neutral,say the word thout,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_fit_ps.wav,surprise,neutral,say the word fit,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_five_ps.wav,surprise,neutral,say the word five,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_food_ps.wav,surprise,neutral,say the word food,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_gap_ps.wav,surprise,neutral,say the word gap,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_gas_ps.wav,surprise,neutral,say the word gus,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_gaze_ps.wav,surprise,neutral,say the word gaze,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_germ_ps.wav,surprise,neutral,say the word germ,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_get_ps.wav,surprise,neutral,say the word get,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_gin_ps.wav,surprise,neutral,say the word jin,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_goal_ps.wav,surprise,neutral,say the word gol,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_good_ps.wav,surprise,neutral,say the word good,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_goose_ps.wav,surprise,neutral,say the word goose,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_gun_ps.wav,surprise,neutral,say the word gone,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_half_ps.wav,surprise,neutral,say the word half,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_hall_ps.wav,surprise,neutral,say the word hall,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_hash_ps.wav,surprise,neutral,fay the word hush,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_hate_ps.wav,surprise,neutral,say the word hate,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_have_ps.wav,surprise,neutral,say the word have,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_haze_ps.wav,surprise,neutral,say the word haze,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_hire_ps.wav,surprise,neutral,say the word higher,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_hit_ps.wav,surprise,neutral,say the word head,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_hole_ps.wav,surprise,neutral,say the word whole,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_home_ps.wav,surprise,neutral,say the word home,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_hurl_ps.wav,surprise,neutral,say the word hurl,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_hush_ps.wav,surprise,neutral,say the word hush,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_jail_ps.wav,surprise,neutral,say the word jail,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_jar_ps.wav,surprise,neutral,say the word jar,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_join_ps.wav,surprise,neutral,say the word join,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_judge_ps.wav,surprise,neutral,say the word judge,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_jug_ps.wav,surprise,neutral,say the word jug,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_juice_ps.wav,surprise,neutral,say the word juce,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_keen_ps.wav,surprise,neutral,say the word keen,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_keep_ps.wav,surprise,neutral,say the word keep,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_keg_ps.wav,surprise,neutral,say the word kag,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_kick_ps.wav,surprise,neutral,say the word kick,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_kill_ps.wav,surprise,neutral,say the word kill,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_king_ps.wav,surprise,neutral,say the word king,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_kite_ps.wav,surprise,neutral,say the word kite,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_knock_ps.wav,surprise,neutral,say the word nock,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_late_ps.wav,surprise,neutral,say the word late,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_laud_ps.wav,surprise,neutral,say the word lod,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_lean_ps.wav,surprise,neutral,say the word lean,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_learn_ps.wav,surprise,neutral,say the word learn,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_lease_ps.wav,surprise,neutral,say the word least,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_lid_ps.wav,surprise,neutral,say the word led,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_life_ps.wav,surprise,neutral,say the word life,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_limb_ps.wav,surprise,neutral,say the word limb,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_live_ps.wav,surprise,neutral,say the word live,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_loaf_ps.wav,surprise,neutral,say the word loath,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_long_ps.wav,surprise,neutral,say the word long,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_lore_ps.wav,surprise,neutral,say the word lord,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_lose_ps.wav,surprise,neutral,say the word lose,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_lot_ps.wav,surprise,neutral,say the word lot,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_love_ps.wav,surprise,neutral,say the word love,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_luck_ps.wav,surprise,neutral,say the word luck,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_make_ps.wav,surprise,neutral,say the word make,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_match_ps.wav,surprise,neutral,say the word much,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_merge_ps.wav,surprise,neutral,say the word merch,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_mess_ps.wav,surprise,neutral,say the word must,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_met_ps.wav,surprise,neutral,say the word mat,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_mill_ps.wav,surprise,neutral,say the word mill,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_mob_ps.wav,surprise,neutral,say the word mob,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_mode_ps.wav,surprise,neutral,say the word mot,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_mood_ps.wav,surprise,neutral,say the word mood,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_moon_ps.wav,surprise,neutral,say the word moon,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_mop_ps.wav,surprise,neutral,say the word mop,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_mouse_ps.wav,surprise,neutral,say the word mouse,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_nag_ps.wav,surprise,neutral,say the word nag,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_name_ps.wav,surprise,neutral,say the word name,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_near_ps.wav,surprise,neutral,say the word near,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_neat_ps.wav,surprise,neutral,say the word neet,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_nice_ps.wav,surprise,neutral,say the word nice,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_note_ps.wav,surprise,neutral,say the word note,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_numb_ps.wav,surprise,neutral,say the word num,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_pad_ps.wav,surprise,neutral,say the word pad,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_page_ps.wav,surprise,neutral,say the word page,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_pain_ps.wav,surprise,neutral,say the word pain,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_pass_ps.wav,surprise,neutral,say the word pass,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_pearl_ps.wav,surprise,neutral,say the word pearl,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_peg_ps.wav,surprise,neutral,say the word peg,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_perch_ps.wav,surprise,neutral,say the word parch,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_phone_ps.wav,surprise,neutral,say the word phon,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_pick_ps.wav,surprise,neutral,say the word pic,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_pike_ps.wav,surprise,neutral,say the word pike,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_pole_ps.wav,surprise,neutral,say the word paul,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_pool_ps.wav,surprise,neutral,saay the word pool,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_puff_ps.wav,surprise,neutral,say the word pa,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_rag_ps.wav,surprise,neutral,say the word rag,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_raid_ps.wav,surprise,neutral,say the word rad,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_rain_ps.wav,surprise,neutral,say the word rain,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_raise_ps.wav,surprise,neutral,say the word raise,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_rat_ps.wav,surprise,neutral,say the word rat,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_reach_ps.wav,surprise,neutral,say the word reachh,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_read_ps.wav,surprise,neutral,say the word read,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_red_ps.wav,surprise,neutral,say the word read,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_ring_ps.wav,surprise,neutral,say the word ring,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_ripe_ps.wav,surprise,neutral,say the word ripe,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_road_ps.wav,surprise,neutral,say the word rod,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_room_ps.wav,surprise,neutral,say the word room,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_rose_ps.wav,surprise,neutral,say the word rose,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_rot_ps.wav,surprise,neutral,say the word rot,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_rough_ps.wav,surprise,neutral,say the word rough,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_rush_ps.wav,surprise,neutral,sey the word rush,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_said_ps.wav,surprise,neutral,say the word said,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_sail_ps.wav,surprise,neutral,say the word sail,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_search_ps.wav,surprise,neutral,say the word search,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_seize_ps.wav,surprise,neutral,say the word sees,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_sell_ps.wav,surprise,neutral,say the words se,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_shack_ps.wav,surprise,neutral,say the word shock,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_shall_ps.wav,surprise,neutral,say the word shall,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_shawl_ps.wav,surprise,neutral,say the word psaul,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_sheep_ps.wav,surprise,neutral,say the word sheep,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_shirt_ps.wav,surprise,neutral,say the word sert,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_should_ps.wav,surprise,neutral,say the word should,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_shout_ps.wav,surprise,neutral,say the word shout,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_size_ps.wav,surprise,neutral,say the word sice,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_soap_ps.wav,surprise,neutral,say the word so,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_soup_ps.wav,surprise,neutral,say the word su,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_sour_ps.wav,surprise,neutral,say the word sour,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_south_ps.wav,surprise,neutral,say the word so,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_sub_ps.wav,surprise,neutral,say the word sob,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_such_ps.wav,surprise,neutral,say the word such,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_sure_ps.wav,surprise,neutral,say the word sure,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_take_ps.wav,surprise,neutral,say the word take,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_talk_ps.wav,surprise,neutral,say the word talk,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_tape_ps.wav,surprise,neutral,say the word tape,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_team_ps.wav,surprise,neutral,ssay the word tm,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_tell_ps.wav,surprise,neutral,say the word tell,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_thin_ps.wav,surprise,neutral,say the word then,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_third_ps.wav,surprise,neutral,say the word third,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_thought_ps.wav,surprise,neutral,say the word thought,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_thumb_ps.wav,surprise,neutral,say the word thumb,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_time_ps.wav,surprise,neutral,say the word time,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_tip_ps.wav,surprise,neutral,say the word tip,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_tire_ps.wav,surprise,neutral,say the word tire,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_ton_ps.wav,surprise,neutral,say the word ton,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_tool_ps.wav,surprise,neutral,say the word tool,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_tough_ps.wav,surprise,neutral,say the word tough,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_turn_ps.wav,surprise,neutral,say the word turn,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_vine_ps.wav,surprise,neutral,say the word vine,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_voice_ps.wav,surprise,neutral,say the word voice,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_void_ps.wav,surprise,neutral,say the word void,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_vote_ps.wav,surprise,neutral,say the word vote,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_wag_ps.wav,surprise,neutral,fay the word wag,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_walk_ps.wav,surprise,neutral,say the word walk,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_wash_ps.wav,surprise,neutral,say the word wash,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_week_ps.wav,surprise,neutral,say the word week,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_wheat_ps.wav,surprise,neutral,say the word wheat,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_when_ps.wav,surprise,neutral,say the word when,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_which_ps.wav,surprise,neutral,say the word which,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_whip_ps.wav,surprise,neutral,say the word whip,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_white_ps.wav,surprise,neutral,say the word white,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_wife_ps.wav,surprise,neutral,say the word wife,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_wire_ps.wav,surprise,neutral,say the word wir,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_witch_ps.wav,surprise,neutral,say the word which,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_yearn_ps.wav,surprise,neutral,say the word yearn,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_yes_ps.wav,surprise,neutral,say the word yes,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_young_ps.wav,surprise,neutral,say the word young,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_youth_ps.wav,surprise,neutral,say the word you,neutral,satisfied
Tess/YAF_sad/YAF_back_sad.wav,sad,unsatisfied,say the word back,unsatisfied,satisfied
Tess/YAF_sad/YAF_bar_sad.wav,sad,unsatisfied,say the word bar,unsatisfied,unsatisfied
Tess/YAF_sad/YAF_base_sad.wav,sad,unsatisfied,say the word base,unsatisfied,satisfied
Tess/YAF_sad/YAF_bath_sad.wav,sad,unsatisfied,say the word bath,unsatisfied,unsatisfied
Tess/YAF_sad/YAF_bean_sad.wav,sad,unsatisfied,say the word being,unsatisfied,satisfied
Tess/YAF_sad/YAF_beg_sad.wav,sad,unsatisfied,say the word beg,unsatisfied,unsatisfied
Tess/YAF_sad/YAF_bite_sad.wav,sad,unsatisfied,say the word bite,unsatisfied,unsatisfied
Tess/YAF_sad/YAF_boat_sad.wav,sad,unsatisfied,say the word boat,unsatisfied,unsatisfied
Tess/YAF_sad/YAF_bone_sad.wav,sad,unsatisfied,say the word bone,unsatisfied,satisfied
Tess/YAF_sad/YAF_book_sad.wav,sad,unsatisfied,say the word book,unsatisfied,satisfied
Tess/YAF_sad/YAF_bought_sad.wav,sad,unsatisfied,say the word bought,unsatisfied,satisfied
Tess/YAF_sad/YAF_burn_sad.wav,sad,unsatisfied,say the word burn,unsatisfied,unsatisfied
Tess/YAF_sad/YAF_cab_sad.wav,sad,unsatisfied,say the word cab,unsatisfied,unsatisfied
Tess/YAF_sad/YAF_calm_sad.wav,sad,unsatisfied,say the word calm,unsatisfied,satisfied
Tess/YAF_sad/YAF_came_sad.wav,sad,unsatisfied,say the word came,unsatisfied,satisfied
Tess/YAF_sad/YAF_cause_sad.wav,sad,unsatisfied,say the word cause,unsatisfied,satisfied
Tess/YAF_sad/YAF_chain_sad.wav,sad,unsatisfied,say the word jane,unsatisfied,satisfied
Tess/YAF_sad/YAF_chair_sad.wav,sad,unsatisfied,ssay the word chair,unsatisfied,unsatisfied
Tess/YAF_sad/YAF_chalk_sad.wav,sad,unsatisfied,say the word chalk,unsatisfied,unsatisfied
Tess/YAF_sad/YAF_chat_sad.wav,sad,unsatisfied,say the word chatg,unsatisfied,unsatisfied
Tess/YAF_sad/YAF_check_sad.wav,sad,unsatisfied,say the word chack,unsatisfied,unsatisfied
Tess/YAF_sad/YAF_cheek_sad.wav,sad,unsatisfied,say the word cheek,unsatisfied,satisfied
Tess/YAF_sad/YAF_chief_sad.wav,sad,unsatisfied,say the word chief,unsatisfied,satisfied
Tess/YAF_sad/YAF_choice_sad.wav,sad,unsatisfied,say the word choice,unsatisfied,satisfied
Tess/YAF_sad/YAF_cool_sad.wav,sad,unsatisfied,say the word cool,unsatisfied,satisfied
Tess/YAF_sad/YAF_dab_sad.wav,sad,unsatisfied,say the word dab,unsatisfied,unsatisfied
